airport_id,month,tavg,prcp,wspd,pres
VCT,1,15.12,5.06,15.18,1018.06
VCT,2,15.52,1.02,17.22,1018.65
VCT,3,19.9,0.64,17.95,1015.33
VCT,4,20.87,5.21,16.99,1013.95
VCT,5,24.92,2.54,12.06,1013.4
VCT,6,28.88,1.29,16.2,1010.42
VCT,7,30.19,0.89,14.8,1014.94
VCT,8,31.44,0.25,14.7,1013.31
VCT,9,29.2,4.53,11.76,1013.51
VCT,10,22.24,4.65,13.58,1015.43
VCT,11,16.42,2.67,11.6,1019.3
VCT,12,14.4,0.59,12.7,1020.27
VEL,1,-10.65,1.93,3.82,1024.26
VEL,2,-12.94,0.5,5.25,1026.28
VEL,3,-4.1,0.78,5.57,1018.08
VEL,4,6.25,0.36,9.54,1015.31
VEL,5,15.73,0.11,9.95,1012.05
VEL,6,18.95,0.42,9.6,1010.42
VEL,7,24.92,0.23,9.01,1013.58
VEL,8,23.1,0.38,9.24,1015.09
VEL,9,17.31,0.16,8.3,1015.11
VEL,10,9.81,0.32,7.57,1017.41
VEL,11,1.96,0.18,6.09,1022.77
VEL,12,-3.13,0.07,4.69,1025.9
VLD,1,13.51,2.91,5.29,1021.12
VLD,2,17.21,3.71,6.85,1021.11
VLD,3,17.93,2.68,6.85,1019.05
VLD,4,20.39,3.11,7.58,1017.1
VLD,5,22.93,2.45,6.29,1016.15
VLD,6,25.74,8.01,6.0,1012.7
VLD,7,28.15,3.42,3.08,1016.74
VLD,8,28.45,7.9,4.7,1014.81
VLD,9,25.59,1.93,6.03,1016.34
VLD,10,20.49,2.46,5.75,1016.77
VLD,11,15.65,2.29,6.9,1020.4
VLD,12,13.38,6.12,6.55,1021.68
VPS,1,13.84,5.85,11.56,1019.79
VPS,2,16.4,3.54,13.32,1020.0
VPS,3,17.57,4.17,13.8,1017.81
VPS,4,20.15,6.29,12.37,1016.21
VPS,5,23.18,4.06,10.01,1015.77
VPS,6,26.28,6.59,10.43,1012.22
VPS,7,27.98,9.32,8.64,1016.61
VPS,8,29.79,3.78,9.97,1014.41
VPS,9,25.88,6.15,9.16,1015.54
VPS,10,20.71,1.31,10.69,1016.52
VPS,11,15.85,4.64,11.05,1020.04
VPS,12,12.87,8.73,12.02,1021.26
WRG,1,3.15,9.63,8.42,1007.44
WRG,2,1.15,9.32,9.79,1006.76
WRG,3,1.98,4.18,10.01,1009.61
WRG,4,5.76,7.01,9.13,1007.24
WRG,5,11.32,4.33,6.32,1015.81
WRG,6,13.35,5.45,6.68,1015.59
WRG,7,16.32,2.21,5.3,1016.13
WRG,8,15.27,6.44,4.52,1016.48
WRG,9,11.79,10.79,7.74,1010.91
WRG,10,8.07,5.94,8.27,1013.5
WRG,11,5.63,13.13,8.99,1008.15
WRG,12,4.43,12.71,11.52,1002.8
WYS,1,-9.65,1.27,8.46,1024.11
WYS,2,-9.95,1.29,13.48,1022.3
WYS,3,-6.94,2.27,12.34,1017.29
WYS,4,-1.68,1.05,12.72,1017.45
WYS,5,7.74,1.36,8.25,1018.91
WYS,6,10.58,2.17,7.28,1018.81
WYS,7,16.05,0.27,8.25,1023.28
WYS,8,14.51,1.78,7.61,1024.34
WYS,9,9.24,1.85,7.26,1021.27
WYS,10,2.42,2.29,6.69,1020.15
WYS,11,-3.85,0.6,10.82,1024.06
WYS,12,-8.77,0.93,9.5,1027.73
XNA,1,4.87,2.45,13.02,1016.99
XNA,2,7.21,4.15,14.01,1017.3
XNA,3,9.49,6.69,15.83,1016.05
XNA,4,14.63,1.63,14.22,1015.23
XNA,5,20.04,3.08,9.6,1015.14
XNA,6,24.32,2.44,8.55,1011.29
XNA,7,26.5,3.94,10.2,1014.52
XNA,8,26.62,4.32,9.28,1014.36
XNA,9,22.6,3.65,8.56,1016.03
XNA,10,15.45,2.74,13.01,1016.72
XNA,11,9.98,2.19,10.88,1019.92
XNA,12,6.45,1.76,13.19,1019.53
XWA,1,-8.99,0.24,17.29,1013.48
XWA,2,-7.98,0.32,20.74,1011.67
XWA,3,-8.99,1.06,20.29,1015.89
XWA,4,2.61,1.46,21.6,1013.68
XWA,5,15.82,3.88,17.05,1015.81
XWA,6,20.61,1.56,15.13,1013.65
XWA,7,20.55,2.04,16.81,1015.28
XWA,8,20.55,1.28,16.9,1015.65
XWA,9,16.82,0.7,16.8,1015.38
XWA,10,5.3,2.3,20.29,1017.33
XWA,11,-0.55,0.29,18.87,1015.74
XWA,12,-2.15,0.69,19.22,1015.44
YAK,1,1.09,11.12,8.99,1004.59
YAK,2,-1.34,2.47,7.12,1005.9
YAK,3,-1.76,5.87,8.81,1011.09
YAK,4,3.36,4.15,8.5,1007.21
YAK,5,7.74,8.68,9.14,1017.12
YAK,6,10.77,6.84,9.09,1016.97
YAK,7,13.36,0.94,7.28,1019.77
YAK,8,13.8,7.68,7.79,1016.71
YAK,9,9.97,16.41,9.86,1007.68
YAK,10,6.09,14.19,7.1,1011.69
YAK,11,3.6,16.32,12.02,1004.34
YAK,12,1.46,15.14,11.64,997.7
YKM,1,0.25,0.72,5.8,1019.23
YKM,2,1.12,0.4,8.32,1017.3
YKM,3,4.61,0.92,9.88,1013.3
YKM,4,9.42,0.9,9.87,1015.81
YKM,5,19.02,0.09,11.39,1012.95
YKM,6,20.91,0.06,10.97,1012.95
YKM,7,24.79,0.18,10.02,1013.64
YKM,8,23.49,0.37,9.62,1013.77
YKM,9,17.09,0.34,9.17,1014.45
YKM,10,10.62,0.26,8.27,1018.04
YKM,11,3.22,0.75,5.75,1021.54
YKM,12,3.05,1.17,5.38,1020.41
YUM,1,13.4,0.33,11.78,1017.6
YUM,2,13.68,0.23,13.96,1017.16
YUM,3,17.34,0.32,12.63,1014.78
YUM,4,23.28,0.0,10.87,1011.28
YUM,5,26.25,0.0,13.48,1009.41
YUM,6,29.39,0.0,11.66,1008.06
YUM,7,36.35,0.0,13.85,1007.71
YUM,8,34.95,0.5,12.76,1008.29
YUM,9,30.78,0.57,10.28,1009.01
YUM,10,25.94,0.0,10.62,1009.7
YUM,11,19.06,0.28,12.22,1015.33
YUM,12,14.95,0.32,9.74,1017.53
